Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Source,Number_News,Media_Attention,Reliability,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Time_Period,First_Shot,Duration_min,Summary,Narrative,Situation,GV_Type,Involves_Students_Staff,Targets,Accomplice,Accomplice_Narrative,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Active_Shooter_FBI,Multiple_Location,Preplanned,SRO_School,Security_Screening,Screening_Outcome,Shots_Fired,School_Lockdown,LAT,LNG,Campus_Type,Zipcode
20171027NYPRU,10,27,2017,2017-10-27,Proctor High School,0,0,0,0,https://www.wktv.com/content/news/453482573.html,,,4.0,Fall,Utica,NY,High,Parking Lot (Bus),Outside on School Property,Yes,Dismissal,14:30:00,1.0,"Shots fired a person in school parking lot, missed and struck occupied school bus",Multiple shots fired from street next to the school at an individual in the school parking lot. Shots missed and struck a school bus with 20 students inside. Police were on the scene for a seperate fight. School was not locked down during the incident. Shooter in vehicle fled.,Drive-by Shooting,,Yes,Victims Targeted,,,No,No,No,No,No,No,No,,No,,Unknown,,,No,43.082372,-75.214648,,13492
20171020OHSTT,10,20,2017,2017-10-20,Start High School,0,0,0,0,https://www.wtol.com/article/text/news/police-shots-fired-in-parking-lot-area-of-start-high-school/512-4f7360d6-2e3f-434a-a6e6-0067351b41f4,,,3.0,Fall,Toledo,OH,High,Parking Lot,Outside on School Property,No,Sport Event,21:30:00,1.0,Shots fired in parking lot during football game,Police officer heard shots fired in the parking lot of the high school during a football game. Officer observed a suspect riding away on a bicycle. No victims. No arrest made.,Escalation of Dispute,,Yes,,No,,No,No,No,No,No,,No,,No,,,,<10,No,41.699181,-83.591333,,43613
20171014NCKEK,10,14,2017,2017-10-14,Kernersville Elementary School,0,0,0,0,https://www.journalnow.com/news/crime/man-charged-after-gun-fired-at-kernersville-youth-football-game/article_18fb0bef-80e1-530a-bc1f-b6b61ce4d8fd.html,,,3.0,Fall,Kernersville,NC,Elementary,Football Field/Track,Outside on School Property,No,Sport Event,11:00:00,1.0,Shot fired by parent during struggle with police officer during youth football game,Police were called for an irate parent at a youth football game. Parent (22YOM) pulled a gun and fired during the struggle with a police officer. Arrested and charged with multiple felonies. No injuries.,Escalation of Dispute,,No,Victims Targeted,No,,No,No,No,No,No,No,No,,No,No,,,1,,36.126477,-80.079962,,27284
20171012NCCHC,10,12,2017,2017-10-12,Charlotte School Bus,0,0,0,0,https://newsmaven.io/charlottealerts/news/video-drug-dispute-erupts-into-shootout-at-gas-station-school-bus-gets-hit-ffkja5HUBEKh-yZn1VMiVQ,,,5.0,Fall,Charlotte,NC,,School Bus,School Bus,Yes,School Start,07:30:00,1.0,Bus with students struck by shots fired during drug dispute,Bus with 19 students was struck by bullet fired during dispute between two adult men at a gas station. 30YOM and 37YOM each fired shots at each other.,Escalation of Dispute,,Yes,Random Shooting,No,,No,No,No,No,No,No,No,,No,,Unknown,Outside/Off-Property,2022-05-10 00:00:00,,35.225393,-80.845026,,28202
20170930PAPUC,9,30,2017,2017-09-30,Purchase Line Elementary School,0,1,1,0,https://triblive.com/local/regional/12794212-74/woman-shoots-boyfriend-in-indiana-county-school-parking-lot,,,2.0,Fall,Commodore,PA,Elementary,Parking Lot,Outside on School Property,No,Night,23:00:00,1.0,"Domestic, shot boyfriend in parking lot - claimed it was accidental","Shooter and victim were driving at night when they became involved in an argument. After they pulled over and into school parking lot, shooter (female) got out of vehicle, pulled out .380 from her pocket and shot into the car striking her boyfriend (victim) in the leg - shooter was later arrested at her house, which she shared with victim. Shooter later claimed it was accidental.",Domestic w/ Targeted Victim,,No,Victims Targeted,No,,No,No,No,No,Yes,No,No,,No,,Unknown,,1,,40.735113,-78.912284,,15729
20170929MOLEL,9,29,2017,2017-09-29,Lees Summit North High School,0,0,0,1,https://fox4kc.com/2017/09/29/lees-summit-north-high-school-dismissing-students-early-due-to-an-incident/,,,2.0,Fall,Lees Summit,MO,High,Inside School Building,Inside School Building,Yes,Morning Classes,08:45:00,1.0,Female student shot herself inside the school,Teenage female student fired one shot killing herself on the second floor of the high school. School was locked down and then dismissed.,Suicide/Attempted,,Yes,Victims Targeted,No,,No,No,No,No,No,No,No,,No,,Unknown,,1,,38.928846,-94.377877,,64086
20170929CASUL,9,29,2017,2017-09-29,Sun Valley High School,0,5,5,0,http://abc7.com/5-injured-in-bb-gun-shooting-at-sun-valley-high-school/2469755/,,,2.0,Fall,Los Angeles,CA,High,Off School Property,Off School Property,Yes,Dismissal,15:29:00,,5 shot outside of school by BB fired from apartment building across the street,3 students and 2 adults were transported to the hospital after being shot by BBs fired from an apartment across the street. No shooter identified.,Unknown,,Yes,,,,No,No,No,No,No,No,No,,No,,Unknown,,,,34.235766,-118.397107,,91352
20170928KYSOL,9,28,2017,2017-09-28,Southern Middle School,0,0,0,0,https://www.lexingtonky.gov/news/10-26-2017/two-men-wanted-connection-shooting-outside-middle-school; https://www.wkyt.com/content/news/Lexington-Police-respond-to-shooting-at-Southern-Middle-School--448589843.html,,,4.0,Fall,Lexington,KY,Middle,Football Field/Track,Outside on School Property,No,Sport Event,19:30:00,1.0,Escalation of ongoing feud,"Two men kidnapped a women and forced her to set up a meeting with a mutual acquaintance at the middle school. Upon arrival, a gun battle ensued in which one of the kidnappers was shot in the leg. The victim later sought medical attention at the local hospital and was detained by police for questioning. Although the shooting was not related to the sporting event, the students at the game were brought inside the school building and the school was placed on lockdown.",Escalation of Dispute,,No,,,,No,No,No,No,No,No,No,,No,,Unknown,,,,37.978994,-84.512185,,40517
20170920ILMAM,9,20,2017,2017-09-20,Mattoon High School,0,1,1,0,"https://www.cnn.com/2017/09/22/us/illinois-teacher-hero/index.html
https://www.dailyeasternnews.com/2020/09/21/community-still-dealing-with-mattoon-high-school-shooting-3-years-later/ http://www.chicagotribune.com/news/local/breaking/ct-teen-evaluation-mattoon-school-shooting-20180216-story.html https://foxillinois.com/news/local/1-year-since-matton-high-school-shooting https://wrex.com/category/2018/10/11/high-school-shooting-suspect-sentence-to-juvenile-prison/",11.0,National,4.0,Fall,Mattoon,IL,High,Cafeteria,Inside School Building,Yes,Lunch,11:30:00,1.0,Shooting in school cafeteria,"Shooter drew weapon and attempted to fire at a girl in the cafeteria. Teacher grabbed his arm as he fired and the bullet struck another male student near her. Victim was random. Shooter was suspended in the past for getting in a fight with another girl who he claimed bullied him; Shooter planned to shoot that girl but she didn't show up so he decided to shoot at another. Parents made prior reports to school regarding son being bullied. Defense considering insanity plea. Shooter is in intensive mental health treatment program while awaiting trial, may be tried as an adult. No murder charge due to victim not being targeted.",Indiscriminate Shooting,,Yes,Both,No,,No,No,No,Yes,Yes,No,Yes,Single Room,Yes,Yes,Unknown,,,No,39.474405,-88.386955,,61938
20170913WAFRR,9,13,2017,2017-09-13,Freeman High School,1,3,4,0,"https://www.spokesman.com/stories/2022/aug/19/the-true-cost-of-evil-freeman-high-school-shooter-/
https://www.spokesman.com/stories/2021/mar/31/trial-for-accused-freeman-school-shooter-moved-to-/ https://www.cbsnews.com/news/freeman-high-school-shooting-suspect-said-he-was-bullied-police-documents-say/ http://www.spokesman.com/stories/2017/sep/18/search-warrant-shows-accused-killer-caleb-sharpe-m/ https://www.wpxi.com/news/judge-school-shooting-suspect-comments-are-admissible/753945642 https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf https://www.kxly.com/news/defense-issues-at-birth-may-have-led-to-brain-damage-in-freeman-school-shooter/1095763943 https://madison.com/news/national/judge-teen-charged-in-school-shooting-to-be-tried-as/article_907de2bb-92ad-59e0-a197-974630b40933.html https://komonews.com/news/local/teen-pleads-not-guilty-to-washington-school-shootings",100.0,National,5.0,Fall,Rockford,WA,High,Hallway,Inside School Building,Yes,Morning Classes,10:00:00,1.0,Bullied at school,"""Killed student who bullied him, fired 3 random shots down hallway that wounded other students, shooter stopped when he was confronted by janitor; told police he wanted to teach classmates a lesson; targeted classmate told him """"I knew you were going to shoot up the school when he pulled out the rifle, AR15 jammed and fired only with handgun, obsessed with school shooting, made multiple youtube videos about school shootings. Drew X's over the faces of his targets in the yearbook. Had written a plan about the shooting that was found by another student and turned over to school officials - shooter was suspended as a result but allowed to return to the school. brought notes earlier in the school year, saying he was going to do """"something stupid"""" and might get killed or jailed"""". After his arrest, he told investigators that he was fascinated with school shootings and that he flipped a coin over whether or not to bring a gun to school and open fire. Investigators found evidence of possible pre-planning, though, including a diagram of the second floor of the school. FBI Study: On September 13, 2017, at 10:00 a.m., Caleb Sharpe, 15, armed with a rifle and a pistol, allegedly began shooting at Freeman High School in Rockford, Washington, where he was a student. One student was killed; three students were wounded. A school employee confronted the shooter, ordered him to the ground, and held him there until law enforcement arrived and took him into custody. ""
",Indiscriminate Shooting,,Yes,Both,No,,No,No,No,Yes,No,No,Yes,Hallway,Yes,No,,,,Yes,47.519877,-117.196502,,99030
20170908OHCOC,9,8,2017,2017-09-08,Columbus Scioto 6-12,0,0,0,0,http://www.dispatch.com/news/20170912/counselor-describes-how-he-defused-columbus-scioto-school-shooter,11.0,National,2.0,Fall,Columbus,OH,2022-06-12 00:00:00,Hallway,Inside School Building,Yes,Morning Classes,08:33:00,,Shooting by emotionally disturbed student,"A student in a school for emotionally and behaviorally disturbed students opened fire in the school building, no one was hurt. The shooter was engaged by the school counselor, who managed to convince the shooter to surrender the gun. The two had met earlier that day to discuss the shooter's mood. The counselor came out with the shooter and told the police that the gun was in a cabinet. The school was for emotionally disturbed students.",Psychosis,,Yes,Neither,No,,No,No,No,,,No,Yes,Single Room,No,No,,,,No,39.901436,-82.996656,,43207
20170908ARNON,9,8,2017,2017-09-08,North Little Rock High School,0,1,1,0,https://www.thv11.com/article/news/local/after-shooting-north-little-rock-high-to-increase-security-at-football-games/473815136,,,2.0,Fall,North Little Rock,AR,High,Parking Lot,Outside on School Property,No,Sport Event,,1.0,Teen shot in parking lot during football game,Teen non-student shot in the parking lot of the school during a football game. Multiple rounds were fired. Suspect unknown. Motive unknown.,Escalation of Dispute,,Yes,Victims Targeted,Unknown,,No,No,No,No,No,,No,,No,,Unknown,,,,34.776128,-92.268282,,72114
20170831CAARS,8,31,2017,2017-08-31,Arroyo Valley High School,0,0,0,0,https://www.sbsun.com/2017/09/01/shooting-cuts-arroyo-valley-high-school-football-game-short/,,,3.0,Summer,San Bernardino,CA,High,Football Field/Track,Outside on School Property,No,Sport Event,21:00:00,1.0,Shooting at football stadium following a fight inside,"Group of young men were escorted out of the stadium after a fight inside. Once outside, 12 shots were fired from the fenceline of the stadium. Shooter fled in a vehicle. Remainder of game was suspended.",Escalation of Dispute,,Yes,Victims Targeted,Yes,Multiple men involved in fight,No,No,No,No,No,No,No,,No,,Unknown,,12,,34.118531,-117.327455,,92411
20170817GALIL,8,17,2017,2017-08-17,Lithia Spring High,0,0,0,0,https://www.ajc.com/news/crime--law/veteran-lithia-springs-high-teacher-shoots-self-school-classes-canceled/ySkZFldVAcQEqaXTYrihbK/,,,2.0,Summer,Lithia Springs,GA,High,Classroom,Inside School Building,Yes,School Start,07:15:00,1.0,Teacher attempted suicide inside school during school day,Teacher attempted suicide when school opened but before classes started. Students were not present during the shooting.,Suicide/Attempted,,Yes,Victims Targeted,No,,No,No,No,No,No,No,No,,No,,Unknown,,1,,33.755375,-84.658024,,30122
20170813NYHUH,8,13,2017,2017-08-13,Hudson County School Bus,0,2,2,0,https://www.news10.com/news/hudson-man-indicted-in-a-four-year-police-investigation-of-shooting/ https://wnyt.com/columbia-county-ny-news/kevrone-lee-accused-of-shooting-at-school-bus-in-2017-columbia-county/6216222/,2.0,Local,4.0,Summer,Hudson,NY,,School Bus,School Bus,,,,1.0,2 children shot on school bus,Adult male fired multiple shots on the street striking two children on a school bus and another adult. Arrested 4 years later and charged with 6 counts of attempted murder.,,,Yes,Both,No,,No,No,No,No,No,,No,,No,,,Outside/Off-Property,,,42.252724,-73.787481,,12534
20170801GABAV,8,1,2017,2017-08-01,Bazemore-Hyder Stadium (Valdosta High School),0,1,1,0,https://www.wctv.tv/content/news/Shots-fired-during-Valdosta-Highs-Midnight-Madness-practice-437798503.html,,,3.0,Summer,Valdosta,GA,High,Football Field/Track,Outside on School Property,No,Sport Event,00:45:00,1.0,Female students shot during high school football practice,"Female student was shot in the neck when shots were fired during a dispute outside of the ""Midnight Madness"" first football practice for Valdosta High School. 5 shell casings were recovered outside the stadium. Additional evidence was found in the street. After the shooting, the remainder of the practice was canceled.",Escalation of Dispute,,Yes,Both,,,No,No,No,No,No,No,No,,No,,Unknown,,5,,30.845907,-83.283882,,31698
20170721UTSPS,7,21,2017,2017-07-21,Spanish Fork High School,0,1,1,1,https://fox13now.com/2017/07/21/19-year-old-shoots-teen-at-spanish-fork-high-before-taking-own-life/,,,2.0,Summer,Spanish Fork,UT,High,Parking Lot,Outside on School Property,No,Night,02:30:00,1.0,"Shots fired during shooting in school parking lot, killed himself when confronted by police","Shooter and victim meet in school parking lot to fight. While still inside the car, shooter pulled a gun on the victim. During a struggle for the gun, victim was shot in the arm. Victim and witnesses then fled. Shooter fired at them several times before fleeing the scene. Police later found and stopped the vehicle with shooter inside. The shooter then killed himself.",Escalation of Dispute,,No,Victims Targeted,Yes,Shooter was passenger in vehicle,No,No,No,No,No,No,No,,No,,Unknown,,>5,,40.111111,-111.660818,,84660
